date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-07-03,sz.002714,1049.35816383,1074.3706531,1017.99535345,1072.94507081,1056.2268785,29504642.0,2390776702.36,1.0,1.2478,1.0,1.5828,28.765368,12.366849,12.29177,17.172139,0.0
2020-07-06,sz.002714,1082.1465565,1145.26097243,1082.1465565,1140.20663522,1072.94507081,42249734.0,3649533274.33,1.0,1.7868,1.0,6.2689,30.568632,13.142111,13.062325,18.248638,0.0
2020-07-07,sz.002714,1201.3770753,1201.3770753,1126.46920588,1127.505993,1140.20663522,57938510.0,5165059229.92,1.0,2.4503,1.0,-1.1139,30.228131,12.995722,12.916826,18.045369,0.0
2020-07-08,sz.002714,1128.54278012,1156.79522914,1122.3220574,1138.52185615,1127.505993,31073957.0,2724988595.48,1.0,1.3142,1.0,0.977,30.523464,13.122692,13.043024,18.221674,0.0
2020-07-09,sz.002714,1133.9859125,1188.4172363,1128.54278012,1176.10538925,1138.52185615,41785034.0,3748579925.45,1.0,1.7671,1.0,3.3011,31.531068,13.555882,13.473585,18.823186,0.0
2020-07-10,sz.002714,1157.3136227,1175.32779891,1146.9457515,1158.73920499,1176.10538925,26177844.0,2339290566.4,1.0,1.1071,1.0,-1.4766,31.065485,13.355718,13.274636,18.545246,0.0
2020-07-13,sz.002714,1158.86880338,1226.0007694,1158.73920499,1213.42972557,1158.73920499,43289972.0,4021332851.5,1.0,1.8308,1.0,4.7198,32.531723,13.986086,13.901177,19.42055,0.0
2020-07-14,sz.002714,1214.07771752,1252.95723452,1185.8252685,1248.0324957,1213.42972557,39087101.0,3673040837.2,1.0,1.653,1.0,2.8517,33.459414,14.38492,14.29759,19.974356,0.0
2020-07-15,sz.002714,1248.0324957,1283.15365939,1218.224866,1249.71727477,1248.0324957,38230276.0,3724187273.06,1.0,1.6168,1.0,0.135,33.504583,14.404339,14.316891,20.001321,0.0
2020-07-16,sz.002714,1250.6244635,1263.5843025,1166.38551,1166.64470678,1249.71727477,44169837.0,4104275178.69,1.0,1.868,1.0,-6.6473,31.27743,13.446838,13.365203,18.671771,0.0
2020-07-17,sz.002714,1166.38551,1224.44558872,1166.38551,1224.44558872,1166.64470678,35943678.0,3340411160.52,1.0,1.5201,1.0,4.9545,32.827056,14.113055,14.027376,19.596856,0.0
2020-07-20,sz.002714,1244.144544,1283.024061,1231.184705,1256.84518622,1224.44558872,39552084.0,3836873362.46,1.0,1.6727,1.0,2.6461,21.31247,11.777173,10.660571,16.539928,0.0
2020-07-21,sz.002714,1262.2883186,1262.80671216,1207.59779802,1238.57181323,1256.84518622,30572028.0,2909346350.72,1.0,1.2929,1.0,-1.4539,21.002606,11.605944,10.505576,16.299453,0.0
2020-07-22,sz.002714,1229.8887211,1243.36695366,1207.98659319,1212.00414328,1238.57181323,44130605.0,4161348347.61,1.0,1.8663,1.0,-2.145,20.552095,11.356993,10.280229,15.949825,0.0
2020-07-23,sz.002714,1204.61703505,1217.57687405,1168.32948585,1192.43478639,1212.00414328,35762857.0,3278140646.67,1.0,1.5125,1.0,-1.6146,20.220255,11.17362,10.114242,15.692295,0.0
2020-07-24,sz.002714,1189.7132202,1226.0007694,1133.9859125,1156.66563075,1192.43478639,51648933.0,4721790523.08,1.0,2.1843,1.0,-2.9997,19.613713,10.838448,9.810847,15.221577,0.0
2020-07-27,sz.002714,1179.345349,1192.04599122,1117.00852341,1129.57956724,1156.66563075,32953495.0,2914717594.07,1.0,1.3936,1.0,-2.3417,19.154412,10.58464,9.581103,14.865128,0.0
2020-07-28,sz.002714,1143.18739819,1176.62378281,1137.8738642,1169.49587136,1129.57956724,32752354.0,2936424167.53,1.0,1.3851,1.0,3.5337,19.831277,10.958673,9.919674,15.390422,0.0
2020-07-29,sz.002714,1169.49587136,1181.80771841,1146.9457515,1180.6413329,1169.49587136,28614139.0,2583462977.28,1.0,1.2101,1.0,0.953,20.020272,11.06311,10.01421,15.537095,0.0
2020-07-30,sz.002714,1177.91976671,1203.70984632,1171.43984721,1179.86374256,1180.6413329,28025552.0,2569780885.56,1.0,1.1852,1.0,-0.0659,20.007086,11.055824,10.007614,15.526862,0.0
2020-07-31,sz.002714,1179.86374256,1196.71153326,1159.9055905,1185.56607172,1179.86374256,22571368.0,2055860629.9,1.0,0.9546,1.0,0.4833,20.103782,11.109257,10.055981,15.601904,0.0
2020-08-03,sz.002714,1192.305188,1238.31261645,1192.04599122,1210.70815938,1185.56607172,34159672.0,3198467203.96,1.0,1.4447,1.0,2.1207,20.530119,11.344849,10.269237,15.93277,0.0
2020-08-04,sz.002714,1201.3770753,1224.7047855,1195.02675419,1206.43141251,1210.70815938,21940357.0,2046320362.85,1.0,0.9279,1.0,-0.3532,20.457598,11.304774,10.232961,15.876489,0.0
2020-08-05,sz.002714,1216.9288821,1231.184705,1195.80434453,1227.2967533,1206.43141251,32457362.0,3059912100.44,1.0,1.3727,1.0,1.7295,20.811414,11.500292,10.409941,16.151074,0.0
2020-08-06,sz.002714,1245.4405279,1256.45639105,1195.15635258,1205.265027,1227.2967533,41197326.0,3900370080.58,1.0,1.7423,1.0,-1.7951,20.437819,11.293845,10.223068,15.861139,0.0
2020-08-07,sz.002714,1190.75000732,1207.59779802,1160.94237762,1177.01257798,1205.265027,32275429.0,2929792091.21,1.0,1.365,1.0,-2.3441,19.958739,11.029108,9.98343,15.489341,0.0
2020-08-10,sz.002714,1174.29101179,1189.06522825,1161.33117279,1189.06522825,1177.01257798,22594447.0,2053132667.64,1.0,0.9555,1.0,1.024,20.163117,11.142046,10.085661,15.647952,0.0
2020-08-11,sz.002714,1185.8252685,1255.29000554,1185.8252685,1217.31767727,1189.06522825,44673496.0,4244501727.65,1.0,1.8893,1.0,2.376,20.642197,11.406783,10.325299,16.019751,0.0
2020-08-12,sz.002714,1219.90964507,1228.33354042,1170.2734617,1201.3770753,1217.31767727,28045475.0,2572281286.68,1.0,1.1861,1.0,-1.3095,20.371891,11.257413,10.19009,15.809974,0.0
2020-08-13,sz.002714,1202.6730592,1226.77835974,1188.67643308,1192.305188,1201.3770753,22344656.0,2079365873.07,1.0,0.945,1.0,-0.7551,20.218058,11.172406,10.113143,15.690589,0.0
2020-08-14,sz.002714,1192.56438478,1203.45064954,1176.7533812,1195.93394292,1192.305188,15588173.0,1430110534.35,1.0,0.6592,1.0,0.3043,20.279591,11.206409,10.143922,15.738343,0.0
2020-08-17,sz.002714,1195.80434453,1210.18976582,1182.58530875,1188.54683469,1195.93394292,25594380.0,2351628972.58,1.0,1.0824,1.0,-0.6177,20.154327,11.137188,10.081264,15.64113,0.0
2020-08-18,sz.002714,1192.17558961,1197.35952521,1179.345349,1181.54852163,1188.54683469,25737037.0,2353193819.3,1.0,1.0884,1.0,-0.5888,20.035655,11.071611,10.021904,15.549033,0.0
2020-08-19,sz.002714,1183.2333007,1187.1212524,1160.94237762,1161.2015744,1181.54852163,23453781.0,2118384100.19,1.0,0.9919,1.0,-1.7221,19.69063,10.880952,9.849321,15.28127,0.0
2020-08-20,sz.002714,1160.55358245,1172.73583111,1140.85462717,1163.92314059,1161.2015744,16295026.0,1456059756.1,1.0,0.6891,1.0,0.2344,19.73678,10.906454,9.872406,15.317085,0.0
2020-08-21,sz.002714,1168.07028907,1172.60623272,1154.07366295,1163.01595186,1163.92314059,17774561.0,1596048791.42,1.0,0.7517,1.0,-0.0779,19.721397,10.897953,9.864711,15.305147,0.0
2020-08-24,sz.002714,1173.12462628,1189.06522825,1170.14386331,1175.32779891,1163.01595186,24093160.0,2195528970.13,1.0,1.0189,1.0,1.0586,19.93017,11.01332,9.96914,15.467169,0.0
2020-08-25,sz.002714,1179.47494739,1183.62209587,1167.55189551,1168.9774778,1175.32779891,13241530.0,1198877072.98,1.0,0.56,1.0,-0.5403,19.822487,10.953815,9.915277,15.3836,0.0
2020-08-26,sz.002714,1179.08615222,1183.2333007,1146.9457515,1156.0176388,1168.9774778,19760248.0,1766293169.52,1.0,0.8357,1.0,-1.1086,19.602725,10.832376,9.805351,15.21305,0.0
2020-08-27,sz.002714,1155.36964685,1155.36964685,1135.92988835,1148.2417354,1156.0176388,14764282.0,1304413146.85,1.0,0.6244,1.0,-0.6726,19.470868,10.759512,9.739396,15.11072,0.0
2020-08-28,sz.002714,1148.2417354,1165.99671483,1145.26097243,1162.88635347,1148.2417354,20744293.0,1852130164.85,1.0,0.8773,1.0,1.2754,19.719199,10.896739,9.863612,15.303441,0.0
2020-08-31,sz.002714,1135.02269962,1150.44490803,1107.67743933,1137.8738642,1162.88635347,35655671.0,3111943874.98,1.0,1.5079,1.0,-2.1509,19.295059,10.662361,9.651456,14.97428,0.0
2020-09-01,sz.002714,1136.5778803,1152.90727744,1130.0979608,1152.38888388,1137.8738642,18138507.0,1598337699.01,1.0,0.7671,1.0,1.2756,19.541192,10.798373,9.774572,15.165296,0.0
2020-09-02,sz.002714,1157.44322109,1205.265027,1153.425671,1157.18402431,1152.38888388,38936972.0,3539877028.04,1.0,1.6466,1.0,0.4161,19.622504,10.843306,9.815245,15.228399,0.0
